timestamp,duration,src_bytes,dst_bytes,failed_logins,prediction,severity,risk_score
2025-12-30 02:44:35,120,95747,7348,8,attack,HIGH,63
2025-12-30 02:44:25,19,91868,60349,4,normal,LOW,30
2025-12-30 02:44:15,112,93749,73359,2,attack,MEDIUM,56
2025-12-30 02:44:05,176,107318,28103,9,normal,LOW,8
2025-12-30 02:43:55,166,28705,20040,5,normal,LOW,16
2025-12-30 02:43:45,20,24814,12838,6,normal,LOW,12
2025-12-30 02:43:35,90,60339,32675,5,normal,LOW,29
2025-12-30 02:43:25,79,8733,20599,6,normal,LOW,15
2025-12-30 02:43:15,92,79837,52775,9,normal,LOW,10
2025-12-30 02:43:05,17,10546,76473,5,normal,LOW,26
2025-12-30 02:42:55,72,51920,3982,5,normal,LOW,6
2025-12-30 02:42:45,124,58948,52994,5,normal,LOW,19
2025-12-30 02:42:35,178,23072,111314,6,normal,LOW,7
2025-12-30 02:42:25,95,112735,116567,4,attack,MEDIUM,62
2025-12-30 02:42:15,117,83087,57928,0,normal,LOW,30
2025-12-30 02:42:05,158,87921,99788,4,normal,LOW,26
2025-12-30 02:41:55,91,99480,84605,6,normal,LOW,18
2025-12-30 02:41:45,101,24274,81426,4,normal,LOW,17
2025-12-30 02:41:35,144,59540,103797,4,normal,LOW,19
2025-12-30 02:41:25,24,66489,51400,0,normal,LOW,27
2025-12-30 02:41:15,11,99472,87041,10,normal,LOW,12
2025-12-30 02:41:05,7,37463,105377,9,attack,HIGH,78
2025-12-30 02:40:55,148,47929,51800,9,normal,LOW,18
2025-12-30 02:40:45,44,69309,41529,1,attack,MEDIUM,90
2025-12-30 02:40:35,131,40704,45993,7,normal,LOW,8
2025-12-30 02:40:25,162,2687,82604,0,attack,HIGH,78
2025-12-30 02:40:15,168,80538,108024,2,attack,MEDIUM,56
2025-12-30 02:40:05,55,90126,11331,2,normal,LOW,27
2025-12-30 02:39:55,131,103140,57893,1,normal,LOW,30
2025-12-30 02:39:45,159,9069,24076,5,normal,LOW,27
2025-12-30 02:39:35,65,94779,50113,10,normal,LOW,26
2025-12-30 02:39:25,36,103026,118606,7,normal,LOW,12
2025-12-30 02:39:15,56,92611,92072,4,attack,MEDIUM,63
2025-12-30 02:39:05,89,97044,84188,1,normal,LOW,16
2025-12-30 02:38:55,38,101895,106582,7,normal,LOW,6
2025-12-30 02:38:45,126,43011,83907,9,normal,LOW,11
2025-12-30 02:38:35,64,73026,116455,9,normal,LOW,20
2025-12-30 02:38:25,163,5827,107689,0,normal,LOW,10
2025-12-30 02:38:15,56,111071,61479,4,attack,MEDIUM,89
2025-12-30 02:38:05,139,83501,10192,6,attack,HIGH,89
2025-12-30 02:37:55,135,41253,97003,4,normal,LOW,12
2025-12-30 02:37:45,175,99320,77379,10,attack,MEDIUM,61
2025-12-30 02:37:35,65,44193,97342,9,normal,LOW,6
2025-12-30 02:37:25,129,73477,95451,1,normal,LOW,6
2025-12-30 02:37:15,56,113073,39466,7,attack,MEDIUM,61
2025-12-30 02:37:05,152,38190,8154,6,attack,MEDIUM,88
2025-12-30 02:36:55,127,71979,115144,6,normal,LOW,22
2025-12-30 02:36:45,137,89271,80433,8,normal,LOW,14
2025-12-30 02:36:35,132,5451,33347,10,attack,HIGH,62
2025-12-30 02:36:25,86,17299,60328,1,normal,LOW,10
2025-12-30 02:36:15,23,119316,64848,8,normal,LOW,25
2025-12-30 02:36:05,173,111479,97284,1,normal,LOW,6
2025-12-30 02:35:55,148,11774,54572,3,normal,LOW,14
2025-12-30 02:35:45,37,86983,19360,0,normal,LOW,11
2025-12-30 02:35:35,134,98307,81907,2,attack,MEDIUM,95
2025-12-30 02:35:25,157,109782,46610,4,normal,LOW,17
2025-12-30 02:35:15,35,100658,108194,0,normal,LOW,8
2025-12-30 02:35:05,17,80246,37416,8,normal,LOW,15
2025-12-30 02:34:55,112,21464,12672,0,normal,LOW,26
2025-12-30 02:34:45,4,47746,112468,8,normal,LOW,6
2025-12-30 02:34:35,20,77216,84087,5,attack,HIGH,95
2025-12-30 02:34:25,128,106277,22873,5,normal,LOW,28
2025-12-30 02:34:15,134,12719,88713,8,normal,LOW,5
2025-12-30 02:34:05,154,47480,55201,10,normal,LOW,12
2025-12-30 02:33:55,8,68181,37988,1,normal,LOW,24
2025-12-30 02:33:45,126,41203,68348,3,normal,LOW,20
2025-12-30 02:33:35,172,64401,27669,3,normal,LOW,23
2025-12-30 02:33:25,18,106815,32157,7,normal,LOW,8
2025-12-30 02:33:15,165,91959,112827,7,normal,LOW,9
2025-12-30 02:33:05,10,98235,70342,8,attack,HIGH,89
2025-12-30 02:32:55,90,92251,57115,10,attack,HIGH,72
2025-12-30 02:32:45,1,112133,9233,5,attack,HIGH,54
2025-12-30 02:32:35,13,45848,7990,8,normal,LOW,20
2025-12-30 02:32:25,85,118166,51910,8,normal,LOW,7
2025-12-30 02:32:15,58,42423,114450,1,normal,LOW,23
2025-12-30 02:32:05,57,27218,49745,1,normal,LOW,9
2025-12-30 02:31:55,129,46347,43034,6,normal,LOW,8
2025-12-30 02:31:45,142,41279,65512,10,attack,MEDIUM,99
2025-12-30 02:31:35,94,84530,20029,0,attack,HIGH,93
2025-12-30 02:31:25,118,5652,91361,2,normal,LOW,22
2025-12-30 02:31:15,78,56047,17217,5,normal,LOW,18
2025-12-30 02:31:05,46,105106,100691,10,normal,LOW,28
2025-12-30 02:30:55,140,50520,88457,9,normal,LOW,18
2025-12-30 02:30:45,108,26594,118193,9,normal,LOW,13
2025-12-30 02:30:35,77,77613,53736,0,attack,HIGH,80
2025-12-30 02:30:25,115,18500,37277,5,attack,HIGH,50
2025-12-30 02:30:15,4,21472,43166,3,normal,LOW,24
2025-12-30 02:30:05,8,28277,27625,10,attack,HIGH,72
2025-12-30 02:29:55,89,80719,102420,2,normal,LOW,8
2025-12-30 02:29:45,101,117142,113343,8,attack,MEDIUM,73
2025-12-30 02:29:35,95,106156,68607,3,normal,LOW,20
2025-12-30 02:29:25,144,6794,66189,6,normal,LOW,25
2025-12-30 02:29:15,163,43490,105115,0,normal,LOW,20
2025-12-30 02:29:05,166,115659,85408,3,normal,LOW,22
2025-12-30 02:28:55,104,78932,105898,10,normal,LOW,24
2025-12-30 02:28:45,81,56462,39432,1,attack,MEDIUM,63
2025-12-30 02:28:35,88,35170,107369,9,attack,HIGH,51
2025-12-30 02:28:25,10,118082,28770,0,normal,LOW,27
2025-12-30 02:28:15,128,11313,114920,5,normal,LOW,24
2025-12-30 02:28:05,85,114724,52788,5,attack,MEDIUM,61
2025-12-30 02:27:55,151,103039,115173,7,normal,LOW,27
2025-12-30 02:27:45,14,105442,94170,6,normal,LOW,27
2025-12-30 02:27:35,140,88785,7340,10,normal,LOW,22
2025-12-30 02:27:25,175,98474,97517,3,normal,LOW,10
2025-12-30 02:27:15,33,74294,14074,10,normal,LOW,23
2025-12-30 02:27:05,71,28366,65982,2,attack,MEDIUM,69
2025-12-30 02:26:55,42,94034,11388,0,attack,HIGH,93
2025-12-30 02:26:45,72,19161,111947,9,attack,HIGH,50
2025-12-30 02:26:35,120,58563,38173,0,attack,MEDIUM,54
2025-12-30 02:26:25,137,70574,27438,7,normal,LOW,26
2025-12-30 02:26:15,26,78959,111158,4,normal,LOW,28
2025-12-30 02:26:05,26,35057,34570,6,normal,LOW,10
2025-12-30 02:25:55,52,49672,109508,8,attack,HIGH,85
2025-12-30 02:25:45,99,42081,11470,4,normal,LOW,24
2025-12-30 02:25:35,47,93865,19156,6,attack,HIGH,70
2025-12-30 02:25:25,7,6650,40222,6,normal,LOW,8
2025-12-30 02:25:15,61,85537,96994,10,normal,LOW,30
2025-12-30 02:25:05,155,24627,116014,2,normal,LOW,16
2025-12-30 02:24:55,146,42401,78693,5,normal,LOW,9
2025-12-30 02:24:45,77,83663,25216,2,normal,LOW,5
2025-12-30 02:24:35,8,83864,86565,3,normal,LOW,15
2025-12-30 02:24:25,85,28033,18928,7,attack,HIGH,77
2025-12-30 02:24:15,126,104077,54406,10,normal,LOW,20
2025-12-30 02:24:05,52,87553,19007,0,normal,LOW,24
2025-12-30 02:23:55,175,14416,26540,10,attack,HIGH,52
2025-12-30 02:23:45,107,51092,90550,10,attack,HIGH,95
2025-12-30 02:23:35,41,84136,81880,6,normal,LOW,28
2025-12-30 02:23:25,33,26989,49959,2,normal,LOW,18
2025-12-30 02:23:15,134,107340,72890,1,normal,LOW,14
2025-12-30 02:23:05,137,76247,19354,7,attack,MEDIUM,89
2025-12-30 02:22:55,143,88246,81399,5,normal,LOW,5
2025-12-30 02:22:45,90,112432,104073,10,normal,LOW,7
2025-12-30 02:22:35,155,103096,17253,6,normal,LOW,26
2025-12-30 02:22:25,115,36494,82180,5,normal,LOW,13
2025-12-30 02:22:15,40,2960,36741,2,normal,LOW,13
2025-12-30 02:22:05,143,73771,14603,3,normal,LOW,26
2025-12-30 02:21:55,115,68392,61177,10,normal,LOW,25
2025-12-30 02:21:45,74,111199,51627,3,normal,LOW,16
2025-12-30 02:21:35,68,117286,108722,8,attack,HIGH,66
2025-12-30 02:21:25,60,31341,70651,10,normal,LOW,8
2025-12-30 02:21:15,16,80005,117251,3,normal,LOW,30
2025-12-30 02:21:05,81,52004,108629,4,normal,LOW,14
2025-12-30 02:20:55,90,106974,41097,8,normal,LOW,5
2025-12-30 02:20:45,180,93401,99604,6,normal,LOW,26
2025-12-30 02:20:35,61,119314,84445,2,normal,LOW,8
2025-12-30 02:20:25,83,116527,32865,5,normal,LOW,27
2025-12-30 02:20:15,138,7082,89033,10,normal,LOW,17
2025-12-30 02:20:05,53,47466,28068,1,normal,LOW,21
2025-12-30 02:19:55,49,45582,2224,1,normal,LOW,28
2025-12-30 02:19:45,104,77758,33384,7,normal,LOW,19
2025-12-30 02:19:35,5,4538,47177,5,attack,HIGH,52
2025-12-30 02:19:25,53,46303,3804,2,normal,LOW,18
2025-12-30 02:19:15,127,26497,83741,9,normal,LOW,21
2025-12-30 02:19:05,61,77520,94642,1,normal,LOW,14
2025-12-30 02:18:55,87,23389,64986,2,normal,LOW,16
2025-12-30 02:18:45,158,73585,115336,9,normal,LOW,20
2025-12-30 02:18:35,150,113296,34718,10,normal,LOW,6
2025-12-30 02:18:25,125,58013,57332,6,normal,LOW,24
2025-12-30 02:18:15,79,103554,4976,0,attack,HIGH,94
2025-12-30 02:18:05,51,11047,65131,9,normal,LOW,10
2025-12-30 02:17:55,145,73721,107019,5,normal,LOW,7
2025-12-30 02:17:45,1,84754,4029,8,normal,LOW,10
2025-12-30 02:17:35,3,36582,22700,1,normal,LOW,19
2025-12-30 02:17:25,64,99520,60679,3,attack,HIGH,77
2025-12-30 02:17:15,146,76265,22159,5,normal,LOW,10
2025-12-30 02:17:05,153,73865,30501,6,normal,LOW,13
2025-12-30 02:16:55,80,29531,14966,9,attack,MEDIUM,58
2025-12-30 02:16:45,20,9940,62308,10,normal,LOW,22
2025-12-30 02:16:35,72,76528,100975,7,normal,LOW,8
2025-12-30 02:16:25,24,95536,99585,4,normal,LOW,5
2025-12-30 02:16:15,29,73373,62941,3,normal,LOW,10
2025-12-30 02:16:05,109,35552,74685,2,normal,LOW,11
2025-12-30 02:15:55,37,4859,12719,9,normal,LOW,18
2025-12-30 02:15:45,101,98146,80810,10,normal,LOW,23
2025-12-30 02:15:35,133,109452,52893,10,normal,LOW,10
2025-12-30 02:15:25,47,116541,87623,2,normal,LOW,18
2025-12-30 02:15:15,170,79477,42335,1,normal,LOW,24
2025-12-30 02:15:05,51,35355,23341,2,normal,LOW,18
2025-12-30 02:14:55,174,118418,52103,2,normal,LOW,18
2025-12-30 02:14:45,119,79909,64176,7,attack,HIGH,94
2025-12-30 02:14:35,176,17864,58364,10,attack,HIGH,76
2025-12-30 02:14:25,169,73321,84649,10,normal,LOW,12
2025-12-30 02:14:15,107,119776,98191,10,normal,LOW,6
2025-12-30 02:14:05,70,29562,81787,2,normal,LOW,22
2025-12-30 02:13:55,106,33269,35900,7,attack,HIGH,69
2025-12-30 02:13:45,147,37020,37714,1,normal,LOW,13
2025-12-30 02:13:35,129,93732,2627,2,normal,LOW,13
2025-12-30 02:13:25,95,37483,81874,2,normal,LOW,18
2025-12-30 02:13:15,30,47933,51865,8,normal,LOW,6
2025-12-30 02:13:05,150,109010,27517,7,normal,LOW,15
2025-12-30 02:12:55,136,93016,103795,7,attack,HIGH,86
2025-12-30 02:12:45,17,70167,100180,3,normal,LOW,29
2025-12-30 02:12:35,17,37855,37776,10,normal,LOW,24
2025-12-30 02:12:25,173,6358,4811,7,normal,LOW,6
2025-12-30 02:12:15,137,98066,18945,9,attack,MEDIUM,97
2025-12-30 02:12:05,62,88603,83790,4,normal,LOW,18
2025-12-30 02:11:55,158,102007,78113,4,normal,LOW,15
2025-12-30 02:11:45,161,36404,83198,1,attack,HIGH,57
2025-12-30 02:11:35,57,26276,24974,8,normal,LOW,26
2025-12-30 02:11:25,119,63637,33903,4,normal,LOW,9
2025-12-30 02:11:15,122,24765,80029,9,normal,LOW,19
2025-12-30 02:11:05,155,87905,94683,7,normal,LOW,20
2025-12-30 02:10:55,62,13520,18402,3,normal,LOW,18
2025-12-30 02:10:45,113,64065,67427,5,normal,LOW,28
2025-12-30 02:10:35,118,64392,81051,2,attack,MEDIUM,67
2025-12-30 02:10:25,80,88576,79602,0,normal,LOW,16
2025-12-30 02:10:15,27,86411,73956,0,normal,LOW,28
2025-12-30 02:10:05,54,32496,56607,3,attack,HIGH,73
2025-12-30 02:09:55,136,13831,38430,2,normal,LOW,22
2025-12-30 02:09:45,157,107280,10320,4,normal,LOW,23
2025-12-30 02:09:35,66,78998,54039,3,normal,LOW,11
2025-12-30 02:09:25,63,10457,22519,3,normal,LOW,8
2025-12-30 02:09:15,4,33300,51948,5,normal,LOW,14
2025-12-30 02:09:05,161,36624,2128,8,normal,LOW,22
2025-12-30 02:08:55,10,9938,37932,4,normal,LOW,18
2025-12-30 02:08:45,148,61115,51783,6,normal,LOW,21
2025-12-30 02:08:35,126,102458,28502,4,attack,HIGH,64
2025-12-30 02:08:25,90,119074,48651,1,attack,MEDIUM,63
2025-12-30 02:08:15,134,99412,10904,6,normal,LOW,9
2025-12-30 02:08:05,136,83019,85605,1,normal,LOW,5
2025-12-30 02:07:55,60,1161,19755,10,normal,LOW,8
2025-12-30 02:07:45,120,67351,63935,5,normal,LOW,9
2025-12-30 02:07:35,15,118901,39706,6,normal,LOW,30
2025-12-30 02:07:25,142,86986,19104,0,normal,LOW,26
2025-12-30 02:07:15,99,72260,61371,10,normal,LOW,10
2025-12-30 02:07:05,109,4414,6229,7,normal,LOW,20
2025-12-30 02:06:55,3,106720,65460,4,normal,LOW,12
2025-12-30 02:06:45,69,111443,21657,0,attack,HIGH,90
2025-12-30 02:06:35,65,43674,18936,1,normal,LOW,6
2025-12-30 02:06:25,66,62766,16279,5,normal,LOW,23
2025-12-30 02:06:15,123,42063,8525,6,normal,LOW,10
2025-12-30 02:06:05,113,88889,39274,2,attack,HIGH,69
2025-12-30 02:05:55,110,21084,86980,10,normal,LOW,17
2025-12-30 02:05:45,22,45104,92700,0,normal,LOW,7
2025-12-30 02:05:35,2,112150,33676,1,normal,LOW,17
2025-12-30 02:05:25,161,84662,87877,2,attack,HIGH,58
2025-12-30 02:05:15,50,110123,80727,8,attack,HIGH,80
2025-12-30 02:05:05,146,79585,51269,4,normal,LOW,19
2025-12-30 02:04:55,58,63145,50150,0,attack,HIGH,91
2025-12-30 02:04:45,156,30231,28893,0,attack,MEDIUM,85
2025-12-30 02:04:35,17,72120,76177,0,attack,HIGH,80
2025-12-30 02:04:25,1,25831,109963,7,normal,LOW,19
2025-12-30 02:04:15,133,90959,35309,8,normal,LOW,19
2025-12-30 02:04:05,110,60922,81769,2,normal,LOW,9
2025-12-30 02:03:55,27,92622,62095,8,normal,LOW,18
2025-12-30 02:03:45,13,60566,10878,3,attack,MEDIUM,55
2025-12-30 02:03:35,130,44994,19626,3,normal,LOW,23
2025-12-30 02:03:25,8,85837,62699,0,attack,MEDIUM,52
2025-12-30 02:03:15,119,73431,21606,7,normal,LOW,27
2025-12-30 02:03:05,12,10622,22491,8,normal,LOW,11
2025-12-30 02:02:55,152,48544,15771,6,normal,LOW,30
2025-12-30 02:02:45,148,51808,114822,9,attack,HIGH,64
2025-12-30 02:02:35,10,83493,71977,2,attack,MEDIUM,75
2025-12-30 02:02:25,2,42441,105312,7,attack,MEDIUM,69
2025-12-30 02:02:15,170,16860,97185,5,attack,MEDIUM,88
2025-12-30 02:02:05,148,50434,57993,9,attack,HIGH,95
2025-12-30 02:01:55,111,77233,59201,9,normal,LOW,26
2025-12-30 02:01:45,81,83365,97848,10,normal,LOW,13
2025-12-30 02:01:35,165,20697,33136,6,normal,LOW,15
2025-12-30 02:01:25,33,60337,111142,8,normal,LOW,26
2025-12-30 02:01:15,90,39079,41441,9,attack,HIGH,75
2025-12-30 02:01:05,39,21354,63588,3,attack,MEDIUM,59
2025-12-30 02:00:55,69,65918,93618,1,normal,LOW,19
2025-12-30 02:00:45,67,104584,33075,2,normal,LOW,12
2025-12-30 02:00:35,47,21099,83761,7,normal,LOW,17
2025-12-30 02:00:25,121,12093,18827,7,normal,LOW,20
2025-12-30 02:00:15,147,116235,107790,4,attack,MEDIUM,74
2025-12-30 02:00:05,40,38879,5344,6,attack,MEDIUM,88
2025-12-30 01:59:55,94,119301,76035,2,normal,LOW,19
2025-12-30 01:59:45,128,31514,77103,1,normal,LOW,13
2025-12-30 01:59:35,134,114462,105886,0,normal,LOW,28
2025-12-30 01:59:25,29,4193,20723,3,normal,LOW,25
2025-12-30 01:59:15,35,31162,37852,6,normal,LOW,5
2025-12-30 01:59:05,130,47023,65623,0,attack,HIGH,61
2025-12-30 01:58:55,39,21093,113211,10,normal,LOW,13
2025-12-30 01:58:45,97,104896,113474,1,attack,MEDIUM,72
2025-12-30 01:58:35,28,17723,19445,4,normal,LOW,29
2025-12-30 01:58:25,14,82475,32859,3,normal,LOW,10
2025-12-30 01:58:15,52,69982,77378,5,normal,LOW,15
2025-12-30 01:58:05,114,54779,59166,5,normal,LOW,25
2025-12-30 01:57:55,95,56417,119925,4,normal,LOW,5
2025-12-30 01:57:45,125,52738,85615,9,normal,LOW,24
2025-12-30 01:57:35,98,47473,13748,5,normal,LOW,11
2025-12-30 01:57:25,64,113070,110638,5,normal,LOW,25
2025-12-30 01:57:15,88,12402,86948,2,normal,LOW,29
2025-12-30 01:57:05,48,77305,4100,1,normal,LOW,29
2025-12-30 01:56:55,175,6018,27527,6,attack,MEDIUM,70
2025-12-30 01:56:45,136,115935,11994,9,attack,MEDIUM,55
2025-12-30 01:56:35,146,36671,61182,1,normal,LOW,6
2025-12-30 01:56:25,109,51405,69230,7,normal,LOW,15
2025-12-30 01:56:15,169,38645,16687,3,normal,LOW,12
2025-12-30 01:56:05,116,91827,41652,4,normal,LOW,15
2025-12-30 01:55:55,58,63011,93288,10,normal,LOW,18
2025-12-30 01:55:45,82,105648,96037,8,normal,LOW,23
2025-12-30 01:55:35,111,107894,87917,2,normal,LOW,20
2025-12-30 01:55:25,150,28130,105444,3,normal,LOW,24
2025-12-30 01:55:15,141,106502,107118,6,attack,MEDIUM,70
2025-12-30 01:55:05,93,18571,19983,5,normal,LOW,26
2025-12-30 01:54:55,144,93699,105593,7,attack,MEDIUM,78
2025-12-30 01:54:45,7,97149,23152,9,normal,LOW,24
2025-12-30 01:54:35,9,49752,59691,7,attack,HIGH,65
2025-12-30 01:54:25,120,82675,58202,2,normal,LOW,20
2025-12-30 01:54:15,125,13511,18794,9,normal,LOW,12
2025-12-30 01:54:05,103,40005,28934,6,normal,LOW,17
2025-12-30 01:53:55,4,76066,73086,7,normal,LOW,13
2025-12-30 01:53:45,85,33727,4845,4,normal,LOW,11
2025-12-30 01:53:35,50,28973,59217,1,normal,LOW,27
2025-12-30 01:53:25,101,21441,87581,5,normal,LOW,23
2025-12-30 01:53:15,98,108990,68637,2,attack,HIGH,79
2025-12-30 01:53:05,30,90653,16870,9,normal,LOW,6
2025-12-30 01:52:55,129,24224,71948,0,normal,LOW,26
2025-12-30 01:52:45,53,116896,118065,6,normal,LOW,9
2025-12-30 01:52:35,110,42426,37028,10,normal,LOW,23
2025-12-30 01:52:25,51,71486,35236,7,normal,LOW,30
2025-12-30 01:52:15,95,95828,46897,5,normal,LOW,9
2025-12-30 01:52:05,127,103718,55342,3,attack,HIGH,91
2025-12-30 01:51:55,30,52813,31566,10,normal,LOW,25
2025-12-30 01:51:45,103,45786,118537,10,normal,LOW,17
2025-12-30 01:51:35,179,91023,11477,0,normal,LOW,25
2025-12-30 01:51:25,152,85293,34737,6,attack,HIGH,53
2025-12-30 01:51:15,9,56144,44760,3,normal,LOW,19
2025-12-30 01:51:05,149,26743,36711,8,attack,MEDIUM,87
2025-12-30 01:50:55,57,71757,38910,0,attack,HIGH,61
2025-12-30 01:50:45,127,100473,25649,10,normal,LOW,24
2025-12-30 01:50:35,165,95896,85224,0,normal,LOW,11
2025-12-30 01:50:25,82,41227,114058,3,normal,LOW,20
2025-12-30 01:50:15,160,102310,35070,6,normal,LOW,27
2025-12-30 01:50:05,121,40327,26534,0,normal,LOW,16
2025-12-30 01:49:55,24,67054,81615,10,attack,HIGH,92
2025-12-30 01:49:45,113,86250,36257,1,normal,LOW,27
2025-12-30 01:49:35,42,31975,85635,7,normal,LOW,10
2025-12-30 01:49:25,164,29388,13107,8,normal,LOW,11
2025-12-30 01:49:15,68,31717,52707,9,normal,LOW,25
2025-12-30 01:49:05,23,3972,67344,7,attack,HIGH,82
2025-12-30 01:48:55,98,107204,83842,2,attack,HIGH,65
2025-12-30 01:48:45,45,86253,35747,9,normal,LOW,9
2025-12-30 01:48:35,171,100388,65942,0,normal,LOW,15
2025-12-30 01:48:25,172,51273,6086,0,normal,LOW,10
2025-12-30 01:48:15,68,104499,18389,10,normal,LOW,11
2025-12-30 01:48:05,156,118959,37385,6,normal,LOW,10
2025-12-30 01:47:55,176,55974,12606,0,normal,LOW,22
2025-12-30 01:47:45,36,76690,19941,9,normal,LOW,21
2025-12-30 01:47:35,178,54420,14695,2,normal,LOW,19
2025-12-30 01:47:25,46,44635,97479,3,normal,LOW,5
2025-12-30 01:47:15,47,78502,98140,8,normal,LOW,27
2025-12-30 01:47:05,163,94581,96535,5,attack,MEDIUM,54
2025-12-30 01:46:55,36,76896,96565,5,normal,LOW,15
2025-12-30 01:46:45,13,100007,17843,8,normal,LOW,10
2025-12-30 01:46:35,91,18268,107655,10,normal,LOW,20
2025-12-30 01:46:25,92,88025,94025,3,normal,LOW,5
2025-12-30 01:46:15,2,113209,29019,0,normal,LOW,27
2025-12-30 01:46:05,136,104939,56850,7,normal,LOW,11
2025-12-30 01:45:55,92,93920,21900,5,normal,LOW,7
2025-12-30 01:45:45,100,52988,27933,4,normal,LOW,27
2025-12-30 01:45:35,87,6251,68954,3,normal,LOW,19
2025-12-30 01:45:25,109,77129,40329,2,attack,HIGH,65
2025-12-30 01:45:15,103,51655,10849,8,normal,LOW,17
2025-12-30 01:45:05,115,97440,118997,5,attack,HIGH,76
2025-12-30 01:44:55,13,5150,107230,6,normal,LOW,23
2025-12-30 01:44:45,95,19821,81223,8,normal,LOW,27
2025-12-30 01:44:35,4,70260,114400,10,attack,HIGH,88
2025-12-30 01:44:25,80,7139,35223,10,normal,LOW,25
2025-12-30 01:44:15,22,106510,47875,4,normal,LOW,15
2025-12-30 01:44:05,53,57059,65019,6,normal,LOW,12
2025-12-30 01:43:55,11,36925,34025,0,normal,LOW,18
2025-12-30 01:43:45,176,94410,67302,4,normal,LOW,28
2025-12-30 01:43:35,147,45549,41489,6,normal,LOW,29
2025-12-30 01:43:25,163,35826,95415,9,normal,LOW,30
2025-12-30 01:43:15,137,87089,101983,0,normal,LOW,25
2025-12-30 01:43:05,83,34875,89541,10,attack,MEDIUM,54
2025-12-30 01:42:55,21,47413,6303,9,normal,LOW,20
2025-12-30 01:42:45,164,64537,26061,2,normal,LOW,17
2025-12-30 01:42:35,5,35817,8526,10,attack,HIGH,62
2025-12-30 01:42:25,169,110438,33935,9,normal,LOW,22
2025-12-30 01:42:15,136,89235,92490,5,normal,LOW,13
2025-12-30 01:42:05,56,77789,111158,4,normal,LOW,21
2025-12-30 01:41:55,149,33279,55313,3,normal,LOW,21
2025-12-30 01:41:45,15,109973,103251,6,normal,LOW,24
2025-12-30 01:41:35,107,71300,62872,8,attack,MEDIUM,100
2025-12-30 01:41:25,180,83961,22582,0,normal,LOW,20
2025-12-30 01:41:15,56,28729,11615,7,normal,LOW,7
2025-12-30 01:41:05,121,95621,106599,8,normal,LOW,6
2025-12-30 01:40:55,157,1388,52734,6,normal,LOW,17
2025-12-30 01:40:45,167,39122,19942,8,attack,HIGH,63
2025-12-30 01:40:35,107,51840,66809,3,normal,LOW,18
2025-12-30 01:40:25,119,90447,7942,6,attack,HIGH,100
2025-12-30 01:40:15,146,84810,36549,5,normal,LOW,22
2025-12-30 01:40:05,94,106766,62192,9,normal,LOW,25
2025-12-30 01:39:55,119,21126,86620,7,normal,LOW,13
2025-12-30 01:39:45,30,77808,3179,1,normal,LOW,12
2025-12-30 01:39:35,80,45400,10201,5,normal,LOW,14
2025-12-30 01:39:25,15,56339,17672,9,normal,LOW,7
2025-12-30 01:39:15,11,71052,12773,6,normal,LOW,6
2025-12-30 01:39:05,161,37494,559,2,normal,LOW,20
2025-12-30 01:38:55,56,64152,44922,6,normal,LOW,5
2025-12-30 01:38:45,1,61335,30191,3,attack,HIGH,63
2025-12-30 01:38:35,113,56830,36727,10,normal,LOW,22
2025-12-30 01:38:25,87,110821,118410,5,normal,LOW,24
2025-12-30 01:38:15,15,77443,46936,5,attack,HIGH,69
2025-12-30 01:38:05,70,71695,44722,4,attack,HIGH,65
2025-12-30 01:37:55,138,8242,74128,5,normal,LOW,19
2025-12-30 01:37:45,27,119589,53419,6,normal,LOW,8
2025-12-30 01:37:35,18,79291,74827,10,attack,MEDIUM,60
2025-12-30 01:37:25,10,116448,66572,1,attack,HIGH,81
2025-12-30 01:37:15,21,53329,77922,7,attack,HIGH,82
2025-12-30 01:37:05,128,105635,66872,0,normal,LOW,12
2025-12-30 01:36:55,58,22689,81428,5,attack,MEDIUM,73
2025-12-30 01:36:45,66,2147,113607,4,normal,LOW,5
2025-12-30 01:36:35,139,20724,104041,6,attack,MEDIUM,81
2025-12-30 01:36:25,32,53148,36316,10,normal,LOW,28
2025-12-30 01:36:15,142,13747,6060,1,attack,HIGH,88
2025-12-30 01:36:05,55,24200,116135,2,normal,LOW,30
2025-12-30 01:35:55,129,103226,118144,1,normal,LOW,23
2025-12-30 01:35:45,128,67706,6110,5,normal,LOW,29
2025-12-30 01:35:35,153,111223,58300,7,normal,LOW,23
2025-12-30 01:35:25,71,58607,11026,1,normal,LOW,10
2025-12-30 01:35:15,128,112157,14115,10,attack,HIGH,67
2025-12-30 01:35:05,5,82086,4322,5,attack,HIGH,57
2025-12-30 01:34:55,153,70077,16137,1,normal,LOW,28
2025-12-30 01:34:45,108,116933,17829,7,normal,LOW,20
2025-12-30 01:34:35,108,100706,50891,2,normal,LOW,6
2025-12-30 01:34:25,105,64279,112861,4,normal,LOW,28
2025-12-30 01:34:15,108,36595,73696,6,attack,HIGH,74
2025-12-30 01:34:05,6,36998,11612,7,normal,LOW,11
2025-12-30 01:33:55,88,114844,92372,9,attack,HIGH,76
2025-12-30 01:33:45,28,95576,107050,1,normal,LOW,10
2025-12-30 01:33:35,69,14191,91437,1,attack,HIGH,80
2025-12-30 01:33:25,155,27245,765,9,normal,LOW,24
2025-12-30 01:33:15,143,104306,17738,2,normal,LOW,14
2025-12-30 01:33:05,104,35948,30543,10,normal,LOW,28
